exp,init_date,fss,w,q
CONV,2018-11-22 00:00:00,0.593427722426149,0,10
CONV,2018-11-22 00:00:00,0.629679544986544,1,10
CONV,2018-11-22 00:00:00,0.64721487231691,2,10
CONV,2018-11-22 00:00:00,0.661482049886066,3,10
CONV,2018-11-22 00:00:00,0.674304204157743,4,10
CONV,2018-11-22 00:00:00,0.686165635367578,5,10
CONV,2018-11-22 00:00:00,0.697460913462626,6,10
CONV,2018-11-22 00:00:00,0.708295267587149,7,10
CONV,2018-11-22 00:00:00,0.718797164250511,8,10
CONV,2018-11-22 00:00:00,0.728746918224845,9,10
CONV,2018-11-22 00:00:00,0.737996690665433,10,10
CONV,2018-11-22 00:00:00,0.746609354209922,11,10
CONV,2018-11-22 00:00:00,0.754657134770197,12,10
CONV,2018-11-22 00:00:00,0.762182908726673,13,10
CONV,2018-11-22 00:00:00,0.769273334184547,14,10
CONV,2018-11-22 00:00:00,0.77596832755445,15,10
CONV,2018-11-22 00:00:00,0.782368380447555,16,10
CONV,2018-11-22 00:00:00,0.788576907818289,17,10
CONV,2018-11-22 00:00:00,0.794590832307135,18,10
CONV,2018-11-22 00:00:00,0.800357933749767,19,10
CONV,2018-11-22 00:00:00,0.805857881219374,20,10
CONV,2018-11-22 00:00:00,0.811125652417414,21,10
CONV,2018-11-22 00:00:00,0.816235998847198,22,10
CONV,2018-11-22 00:00:00,0.821202978267979,23,10
CONV,2018-11-22 00:00:00,0.82600840261997,24,10
CONV,2018-11-22 00:00:00,0.830651951033659,25,10
CONV,2018-11-22 00:00:00,0.835120745508867,26,10
CONV,2018-11-22 00:00:00,0.839458996002093,27,10
CONV,2018-11-22 00:00:00,0.843725326938183,28,10
CONV,2018-11-22 00:00:00,0.847945538465195,29,10
CONV,2018-11-22 00:00:00,0.852081906709985,30,10
CONV,2018-11-22 00:00:00,0.856132006030884,31,10
CONV,2018-11-22 00:00:00,0.860092698617482,32,10
CONV,2018-11-22 00:00:00,0.863934378933097,33,10
CONV,2018-11-22 00:00:00,0.867592340866906,34,10
CONV,2018-11-22 00:00:00,0.871043217982446,35,10
CONV,2018-11-22 00:00:00,0.874319697628113,36,10
CONV,2018-11-22 00:00:00,0.877439867001361,37,10
CONV,2018-11-22 00:00:00,0.880402722179239,38,10
CONV,2018-11-22 00:00:00,0.883187959570348,39,10
CONV,2018-11-22 00:00:00,0.885856332788124,40,10
CONV,2018-11-22 00:00:00,0.888443937269883,41,10
CONV,2018-11-22 00:00:00,0.890944276389902,42,10
CONV,2018-11-22 00:00:00,0.893358503421521,43,10
CONV,2018-11-22 00:00:00,0.895679584405671,44,10
CONV,2018-11-22 00:00:00,0.897913821024039,45,10
CONV,2018-11-22 00:00:00,0.900080095889884,46,10
CONV,2018-11-22 00:00:00,0.902199048845823,47,10
CONV,2018-11-22 00:00:00,0.904246918101578,48,10
CONV,2018-11-22 00:00:00,0.90625435007226,49,10
CONV,2018-11-22 00:00:00,0.908234347513544,50,10
CONV,2018-11-22 00:00:00,0.457803601219582,0,25
CONV,2018-11-22 00:00:00,0.489307859764388,1,25
CONV,2018-11-22 00:00:00,0.506322793309469,2,25
CONV,2018-11-22 00:00:00,0.521001174170687,3,25
CONV,2018-11-22 00:00:00,0.534689590317299,4,25
CONV,2018-11-22 00:00:00,0.547987124223418,5,25
CONV,2018-11-22 00:00:00,0.560983157170078,6,25
CONV,2018-11-22 00:00:00,0.573735029097637,7,25
CONV,2018-11-22 00:00:00,0.586102908351824,8,25
CONV,2018-11-22 00:00:00,0.597757840267351,9,25
CONV,2018-11-22 00:00:00,0.60849050133019,10,25
CONV,2018-11-22 00:00:00,0.618423261270587,11,25
CONV,2018-11-22 00:00:00,0.627570827117742,12,25
CONV,2018-11-22 00:00:00,0.636109787316229,13,25
CONV,2018-11-22 00:00:00,0.64420024147434,14,25
CONV,2018-11-22 00:00:00,0.651868353598949,15,25
CONV,2018-11-22 00:00:00,0.659160649841223,16,25
CONV,2018-11-22 00:00:00,0.666216327438916,17,25
CONV,2018-11-22 00:00:00,0.672984984986257,18,25
CONV,2018-11-22 00:00:00,0.6793901451914,19,25
CONV,2018-11-22 00:00:00,0.685420709421035,20,25
CONV,2018-11-22 00:00:00,0.691101777363865,21,25
CONV,2018-11-22 00:00:00,0.696446943160048,22,25
CONV,2018-11-22 00:00:00,0.701419488441538,23,25
CONV,2018-11-22 00:00:00,0.706019252346645,24,25
CONV,2018-11-22 00:00:00,0.710257838535955,25,25
CONV,2018-11-22 00:00:00,0.714171962375768,26,25
CONV,2018-11-22 00:00:00,0.717792399163108,27,25
CONV,2018-11-22 00:00:00,0.721148953459375,28,25
CONV,2018-11-22 00:00:00,0.724289563128123,29,25
CONV,2018-11-22 00:00:00,0.727236975422108,30,25
CONV,2018-11-22 00:00:00,0.72999616937721,31,25
CONV,2018-11-22 00:00:00,0.732584114743683,32,25
CONV,2018-11-22 00:00:00,0.73507885340915,33,25
CONV,2018-11-22 00:00:00,0.737528746414474,34,25
CONV,2018-11-22 00:00:00,0.739988953580737,35,25
CONV,2018-11-22 00:00:00,0.742497346393492,36,25
CONV,2018-11-22 00:00:00,0.745062863696484,37,25
CONV,2018-11-22 00:00:00,0.747655166433134,38,25
CONV,2018-11-22 00:00:00,0.750242675607788,39,25
CONV,2018-11-22 00:00:00,0.752898075246214,40,25
CONV,2018-11-22 00:00:00,0.755703468283162,41,25
CONV,2018-11-22 00:00:00,0.758694595118273,42,25
CONV,2018-11-22 00:00:00,0.761861495870595,43,25
CONV,2018-11-22 00:00:00,0.765175336347482,44,25
CONV,2018-11-22 00:00:00,0.768642750658507,45,25
CONV,2018-11-22 00:00:00,0.77229445698909,46,25
CONV,2018-11-22 00:00:00,0.776140973417896,47,25
CONV,2018-11-22 00:00:00,0.780118013942903,48,25
CONV,2018-11-22 00:00:00,0.784252255703073,49,25
CONV,2018-11-22 00:00:00,0.788536810348637,50,25
CONV,2018-11-22 00:00:00,0.373377314322196,0,50
CONV,2018-11-22 00:00:00,0.412411779754112,1,50
CONV,2018-11-22 00:00:00,0.430999299233212,2,50
CONV,2018-11-22 00:00:00,0.446745474892261,3,50
CONV,2018-11-22 00:00:00,0.461393495965859,4,50
CONV,2018-11-22 00:00:00,0.475722320724604,5,50
CONV,2018-11-22 00:00:00,0.490010901916396,6,50
CONV,2018-11-22 00:00:00,0.504325909494896,7,50
CONV,2018-11-22 00:00:00,0.51865497543248,8,50
CONV,2018-11-22 00:00:00,0.532938499736144,9,50
CONV,2018-11-22 00:00:00,0.546812006216978,10,50
CONV,2018-11-22 00:00:00,0.560092154554593,11,50
CONV,2018-11-22 00:00:00,0.572685386971629,12,50
CONV,2018-11-22 00:00:00,0.584585026198936,13,50
CONV,2018-11-22 00:00:00,0.595795231973273,14,50
CONV,2018-11-22 00:00:00,0.606326377233507,15,50
CONV,2018-11-22 00:00:00,0.616235894105867,16,50
CONV,2018-11-22 00:00:00,0.625640709732496,17,50
CONV,2018-11-22 00:00:00,0.63449152770057,18,50
CONV,2018-11-22 00:00:00,0.642614761339873,19,50
CONV,2018-11-22 00:00:00,0.650022180466567,20,50
CONV,2018-11-22 00:00:00,0.656744525322941,21,50
CONV,2018-11-22 00:00:00,0.662755292775769,22,50
CONV,2018-11-22 00:00:00,0.667974543100952,23,50
CONV,2018-11-22 00:00:00,0.672439510982993,24,50
CONV,2018-11-22 00:00:00,0.676204258040458,25,50
CONV,2018-11-22 00:00:00,0.679341302274079,26,50
CONV,2018-11-22 00:00:00,0.681901017030937,27,50
CONV,2018-11-22 00:00:00,0.683948931214001,28,50
CONV,2018-11-22 00:00:00,0.685549468077794,29,50
CONV,2018-11-22 00:00:00,0.686741409219845,30,50
CONV,2018-11-22 00:00:00,0.687587724482059,31,50
CONV,2018-11-22 00:00:00,0.688233583047452,32,50
CONV,2018-11-22 00:00:00,0.688801937481599,33,50
CONV,2018-11-22 00:00:00,0.689391304484981,34,50
CONV,2018-11-22 00:00:00,0.690074033756975,35,50
CONV,2018-11-22 00:00:00,0.690851026644283,36,50
CONV,2018-11-22 00:00:00,0.691792034148057,37,50
CONV,2018-11-22 00:00:00,0.692914315383693,38,50
CONV,2018-11-22 00:00:00,0.694277611923976,39,50
CONV,2018-11-22 00:00:00,0.696029286787242,40,50
CONV,2018-11-22 00:00:00,0.698311790428372,41,50
CONV,2018-11-22 00:00:00,0.701183988527178,42,50
CONV,2018-11-22 00:00:00,0.704562994406693,43,50
CONV,2018-11-22 00:00:00,0.708352987762564,44,50
CONV,2018-11-22 00:00:00,0.712512853994915,45,50
CONV,2018-11-22 00:00:00,0.716929241330925,46,50
CONV,2018-11-22 00:00:00,0.721532374692262,47,50
CONV,2018-11-22 00:00:00,0.72624077246716,48,50
CONV,2018-11-22 00:00:00,0.731000808304907,49,50
CONV,2018-11-22 00:00:00,0.735774884147031,50,50
CONV,2018-11-22 00:00:00,0.226317491108956,0,100
CONV,2018-11-22 00:00:00,0.260454435005503,1,100
CONV,2018-11-22 00:00:00,0.279365446625483,2,100
CONV,2018-11-22 00:00:00,0.29741851471397,3,100
CONV,2018-11-22 00:00:00,0.317307841187481,4,100
CONV,2018-11-22 00:00:00,0.338921983743564,5,100
CONV,2018-11-22 00:00:00,0.361481743719765,6,100
CONV,2018-11-22 00:00:00,0.384762334364996,7,100
CONV,2018-11-22 00:00:00,0.408418215413757,8,100
CONV,2018-11-22 00:00:00,0.432035009338112,9,100
CONV,2018-11-22 00:00:00,0.455396357371994,10,100
CONV,2018-11-22 00:00:00,0.478039045366602,11,100
CONV,2018-11-22 00:00:00,0.499287652332646,12,100
CONV,2018-11-22 00:00:00,0.518639999934483,13,100
CONV,2018-11-22 00:00:00,0.536548279474182,14,100
CONV,2018-11-22 00:00:00,0.553445971024763,15,100
CONV,2018-11-22 00:00:00,0.569426293944355,16,100
CONV,2018-11-22 00:00:00,0.584895185749,17,100
CONV,2018-11-22 00:00:00,0.600138330266613,18,100
CONV,2018-11-22 00:00:00,0.61584531913537,19,100
CONV,2018-11-22 00:00:00,0.631701249244072,20,100
CONV,2018-11-22 00:00:00,0.647524837378204,21,100
CONV,2018-11-22 00:00:00,0.663123823799954,22,100
CONV,2018-11-22 00:00:00,0.678783220036948,23,100
CONV,2018-11-22 00:00:00,0.694365199203452,24,100
CONV,2018-11-22 00:00:00,0.708895135030277,25,100
CONV,2018-11-22 00:00:00,0.721540294981263,26,100
CONV,2018-11-22 00:00:00,0.731955668313727,27,100
CONV,2018-11-22 00:00:00,0.740373644338241,28,100
CONV,2018-11-22 00:00:00,0.747455543764536,29,100
CONV,2018-11-22 00:00:00,0.753933451385889,30,100
CONV,2018-11-22 00:00:00,0.759993150021614,31,100
CONV,2018-11-22 00:00:00,0.766131495210187,32,100
CONV,2018-11-22 00:00:00,0.772368951035961,33,100
CONV,2018-11-22 00:00:00,0.778511170463674,34,100
CONV,2018-11-22 00:00:00,0.784602944311233,35,100
CONV,2018-11-22 00:00:00,0.791084681388014,36,100
CONV,2018-11-22 00:00:00,0.798061884386318,37,100
CONV,2018-11-22 00:00:00,0.805185040973799,38,100
CONV,2018-11-22 00:00:00,0.812027365545793,39,100
CONV,2018-11-22 00:00:00,0.818518733208967,40,100
CONV,2018-11-22 00:00:00,0.824399971796294,41,100
CONV,2018-11-22 00:00:00,0.829682077733579,42,100
CONV,2018-11-22 00:00:00,0.834409544498624,43,100
CONV,2018-11-22 00:00:00,0.838603013779287,44,100
CONV,2018-11-22 00:00:00,0.842263243389968,45,100
CONV,2018-11-22 00:00:00,0.845436264688977,46,100
CONV,2018-11-22 00:00:00,0.848190629970797,47,100
CONV,2018-11-22 00:00:00,0.850555412901573,48,100
CONV,2018-11-22 00:00:00,0.852650225657909,49,100
CONV,2018-11-22 00:00:00,0.854525215553059,50,100
CONV,2018-11-22 00:00:00,0.0860617399438728,0,150
CONV,2018-11-22 00:00:00,0.111817596983887,1,150
CONV,2018-11-22 00:00:00,0.122294979056855,2,150
CONV,2018-11-22 00:00:00,0.130864400098942,3,150
CONV,2018-11-22 00:00:00,0.140124446483185,4,150
CONV,2018-11-22 00:00:00,0.150290656828108,5,150
CONV,2018-11-22 00:00:00,0.162329872934174,6,150
CONV,2018-11-22 00:00:00,0.177443812679553,7,150
CONV,2018-11-22 00:00:00,0.195213179008495,8,150
CONV,2018-11-22 00:00:00,0.216200467135801,9,150
CONV,2018-11-22 00:00:00,0.240581878871045,10,150
CONV,2018-11-22 00:00:00,0.267501098472453,11,150
CONV,2018-11-22 00:00:00,0.296140020306966,12,150
CONV,2018-11-22 00:00:00,0.325010970474906,13,150
CONV,2018-11-22 00:00:00,0.353070652013226,14,150
CONV,2018-11-22 00:00:00,0.377781330672562,15,150
CONV,2018-11-22 00:00:00,0.401143820995912,16,150
CONV,2018-11-22 00:00:00,0.424851274526529,17,150
CONV,2018-11-22 00:00:00,0.45001395293912,18,150
CONV,2018-11-22 00:00:00,0.476950414341577,19,150
CONV,2018-11-22 00:00:00,0.505424662726352,20,150
CONV,2018-11-22 00:00:00,0.53500192344717,21,150
CONV,2018-11-22 00:00:00,0.565300918520148,22,150
CONV,2018-11-22 00:00:00,0.596226699231551,23,150
CONV,2018-11-22 00:00:00,0.625553894903693,24,150
CONV,2018-11-22 00:00:00,0.65281670653306,25,150
CONV,2018-11-22 00:00:00,0.677146292841006,26,150
CONV,2018-11-22 00:00:00,0.69857017560286,27,150
CONV,2018-11-22 00:00:00,0.71663458966323,28,150
CONV,2018-11-22 00:00:00,0.732485467831437,29,150
CONV,2018-11-22 00:00:00,0.746753266729612,30,150
CONV,2018-11-22 00:00:00,0.759773425267584,31,150
CONV,2018-11-22 00:00:00,0.772410037356086,32,150
CONV,2018-11-22 00:00:00,0.784571976213579,33,150
CONV,2018-11-22 00:00:00,0.796109481530405,34,150
CONV,2018-11-22 00:00:00,0.806859997204156,35,150
CONV,2018-11-22 00:00:00,0.817119829892847,36,150
CONV,2018-11-22 00:00:00,0.826889611567777,37,150
CONV,2018-11-22 00:00:00,0.835745675899321,38,150
CONV,2018-11-22 00:00:00,0.843474129413141,39,150
CONV,2018-11-22 00:00:00,0.850390317309478,40,150
CONV,2018-11-22 00:00:00,0.856493494323238,41,150
CONV,2018-11-22 00:00:00,0.861845313168902,42,150
CONV,2018-11-22 00:00:00,0.866490671457598,43,150
CONV,2018-11-22 00:00:00,0.870393944874095,44,150
CONV,2018-11-22 00:00:00,0.873571555988937,45,150
CONV,2018-11-22 00:00:00,0.876076656120791,46,150
CONV,2018-11-22 00:00:00,0.87796200249778,47,150
CONV,2018-11-22 00:00:00,0.8792965252099,48,150
CONV,2018-11-22 00:00:00,0.880351395848647,49,150
CONV,2018-11-22 00:00:00,0.881118348385935,50,150
CONV,2018-11-22 00:00:00,0,0,200
CONV,2018-11-22 00:00:00,2.22044604925031e-16,1,200
CONV,2018-11-22 00:00:00,1.11022302462516e-16,2,200
CONV,2018-11-22 00:00:00,0.00026203080109688,3,200
CONV,2018-11-22 00:00:00,0.00118012729853889,4,200
CONV,2018-11-22 00:00:00,0.00277819413159264,5,200
CONV,2018-11-22 00:00:00,0.00524106053905504,6,200
CONV,2018-11-22 00:00:00,0.00797931559705578,7,200
CONV,2018-11-22 00:00:00,0.0121611375040417,8,200
CONV,2018-11-22 00:00:00,0.0219598948043225,9,200
CONV,2018-11-22 00:00:00,0.0414884339868151,10,200
CONV,2018-11-22 00:00:00,0.0709517603064626,11,200
CONV,2018-11-22 00:00:00,0.111544741240193,12,200
CONV,2018-11-22 00:00:00,0.158987281513738,13,200
CONV,2018-11-22 00:00:00,0.201477889195195,14,200
CONV,2018-11-22 00:00:00,0.236263625304687,15,200
CONV,2018-11-22 00:00:00,0.266979517751426,16,200
CONV,2018-11-22 00:00:00,0.296051798117263,17,200
CONV,2018-11-22 00:00:00,0.327824563395665,18,200
CONV,2018-11-22 00:00:00,0.366870072746761,19,200
CONV,2018-11-22 00:00:00,0.409507463995299,20,200
CONV,2018-11-22 00:00:00,0.452640596589743,21,200
CONV,2018-11-22 00:00:00,0.496075149938211,22,200
CONV,2018-11-22 00:00:00,0.537907749219975,23,200
CONV,2018-11-22 00:00:00,0.57825867687213,24,200
CONV,2018-11-22 00:00:00,0.616443058470815,25,200
CONV,2018-11-22 00:00:00,0.6513758462135,26,200
CONV,2018-11-22 00:00:00,0.682064478244782,27,200
CONV,2018-11-22 00:00:00,0.70722925321755,28,200
CONV,2018-11-22 00:00:00,0.728625691881891,29,200
CONV,2018-11-22 00:00:00,0.74687150494152,30,200
CONV,2018-11-22 00:00:00,0.76302281143503,31,200
CONV,2018-11-22 00:00:00,0.777462895576663,32,200
CONV,2018-11-22 00:00:00,0.791313308093335,33,200
CONV,2018-11-22 00:00:00,0.804265332662552,34,200
CONV,2018-11-22 00:00:00,0.815777603868145,35,200
CONV,2018-11-22 00:00:00,0.825698818253888,36,200
CONV,2018-11-22 00:00:00,0.83424734534223,37,200
CONV,2018-11-22 00:00:00,0.841468246777347,38,200
CONV,2018-11-22 00:00:00,0.847846190305063,39,200
CONV,2018-11-22 00:00:00,0.853614035530323,40,200
CONV,2018-11-22 00:00:00,0.858741390045742,41,200
CONV,2018-11-22 00:00:00,0.863163156950346,42,200
CONV,2018-11-22 00:00:00,0.866714022677989,43,200
CONV,2018-11-22 00:00:00,0.869037912703091,44,200
CONV,2018-11-22 00:00:00,0.870350746046595,45,200
CONV,2018-11-22 00:00:00,0.871060757000374,46,200
CONV,2018-11-22 00:00:00,0.871357979930695,47,200
CONV,2018-11-22 00:00:00,0.871498528671343,48,200
CONV,2018-11-22 00:00:00,0.871596311586344,49,200
CONV,2018-11-22 00:00:00,0.871565450548432,50,200
AUT,2018-11-22 00:00:00,0.717998460354119,0,10
AUT,2018-11-22 00:00:00,0.760072693750366,1,10
AUT,2018-11-22 00:00:00,0.782476663770909,2,10
AUT,2018-11-22 00:00:00,0.800276699350102,3,10
AUT,2018-11-22 00:00:00,0.815992433810525,4,10
AUT,2018-11-22 00:00:00,0.829918107379114,5,10
AUT,2018-11-22 00:00:00,0.842368727407636,6,10
AUT,2018-11-22 00:00:00,0.853560060359885,7,10
AUT,2018-11-22 00:00:00,0.863926743608856,8,10
AUT,2018-11-22 00:00:00,0.873601350976865,9,10
AUT,2018-11-22 00:00:00,0.88244605162502,10,10
AUT,2018-11-22 00:00:00,0.890393130899943,11,10
AUT,2018-11-22 00:00:00,0.89752291049405,12,10
AUT,2018-11-22 00:00:00,0.9039221744502,13,10
AUT,2018-11-22 00:00:00,0.90968359805685,14,10
AUT,2018-11-22 00:00:00,0.91490267543956,15,10
AUT,2018-11-22 00:00:00,0.919730019819428,16,10
AUT,2018-11-22 00:00:00,0.924265186088581,17,10
AUT,2018-11-22 00:00:00,0.928585408216497,18,10
AUT,2018-11-22 00:00:00,0.932721014449451,19,10
AUT,2018-11-22 00:00:00,0.936676905526735,20,10
AUT,2018-11-22 00:00:00,0.940423389005688,21,10
AUT,2018-11-22 00:00:00,0.943955041211259,22,10
AUT,2018-11-22 00:00:00,0.947289245410617,23,10
AUT,2018-11-22 00:00:00,0.950433763608143,24,10
AUT,2018-11-22 00:00:00,0.953401458215211,25,10
AUT,2018-11-22 00:00:00,0.956178041248501,26,10
AUT,2018-11-22 00:00:00,0.958766222787229,27,10
AUT,2018-11-22 00:00:00,0.961197661716047,28,10
AUT,2018-11-22 00:00:00,0.963478876827162,29,10
AUT,2018-11-22 00:00:00,0.965604115696575,30,10
AUT,2018-11-22 00:00:00,0.967574711424503,31,10
AUT,2018-11-22 00:00:00,0.969384257613106,32,10
AUT,2018-11-22 00:00:00,0.971041310936939,33,10
AUT,2018-11-22 00:00:00,0.972532659706294,34,10
AUT,2018-11-22 00:00:00,0.973855545621581,35,10
AUT,2018-11-22 00:00:00,0.975036715915486,36,10
AUT,2018-11-22 00:00:00,0.976097534353119,37,10
AUT,2018-11-22 00:00:00,0.9770576249527,38,10
AUT,2018-11-22 00:00:00,0.977926385421761,39,10
AUT,2018-11-22 00:00:00,0.978724299149076,40,10
AUT,2018-11-22 00:00:00,0.979471341945139,41,10
AUT,2018-11-22 00:00:00,0.980169494875415,42,10
AUT,2018-11-22 00:00:00,0.98082697906786,43,10
AUT,2018-11-22 00:00:00,0.981444853565116,44,10
AUT,2018-11-22 00:00:00,0.982027635229783,45,10
AUT,2018-11-22 00:00:00,0.982580474455995,46,10
AUT,2018-11-22 00:00:00,0.98309603247046,47,10
AUT,2018-11-22 00:00:00,0.983560011552534,48,10
AUT,2018-11-22 00:00:00,0.983978160289244,49,10
AUT,2018-11-22 00:00:00,0.984350524552515,50,10
AUT,2018-11-22 00:00:00,0.640377154643226,0,25
AUT,2018-11-22 00:00:00,0.688013377141516,1,25
AUT,2018-11-22 00:00:00,0.713392364086452,2,25
AUT,2018-11-22 00:00:00,0.733840358560682,3,25
AUT,2018-11-22 00:00:00,0.751480598070344,4,25
AUT,2018-11-22 00:00:00,0.767372028212621,5,25
AUT,2018-11-22 00:00:00,0.781771272024946,6,25
AUT,2018-11-22 00:00:00,0.794784776892282,7,25
AUT,2018-11-22 00:00:00,0.806554610955162,8,25
AUT,2018-11-22 00:00:00,0.817273274082563,9,25
AUT,2018-11-22 00:00:00,0.827092660169324,10,25
AUT,2018-11-22 00:00:00,0.836156620919784,11,25
AUT,2018-11-22 00:00:00,0.844538223305332,12,25
AUT,2018-11-22 00:00:00,0.852408872155352,13,25
AUT,2018-11-22 00:00:00,0.859792073047918,14,25
AUT,2018-11-22 00:00:00,0.866670762289826,15,25
AUT,2018-11-22 00:00:00,0.873027578024024,16,25
AUT,2018-11-22 00:00:00,0.878903216447305,17,25
AUT,2018-11-22 00:00:00,0.884318228009946,18,25
AUT,2018-11-22 00:00:00,0.889313443617572,19,25
AUT,2018-11-22 00:00:00,0.893931551071513,20,25
AUT,2018-11-22 00:00:00,0.898204768126518,21,25
AUT,2018-11-22 00:00:00,0.902147933232664,22,25
AUT,2018-11-22 00:00:00,0.905749036117427,23,25
AUT,2018-11-22 00:00:00,0.9090294627849,24,25
AUT,2018-11-22 00:00:00,0.91201264906364,25,25
AUT,2018-11-22 00:00:00,0.914723574212898,26,25
AUT,2018-11-22 00:00:00,0.917198382881061,27,25
AUT,2018-11-22 00:00:00,0.919456930470186,28,25
AUT,2018-11-22 00:00:00,0.921525416526923,29,25
AUT,2018-11-22 00:00:00,0.92341669488737,30,25
AUT,2018-11-22 00:00:00,0.925122814249576,31,25
AUT,2018-11-22 00:00:00,0.926622113236827,32,25
AUT,2018-11-22 00:00:00,0.927914380987025,33,25
AUT,2018-11-22 00:00:00,0.92899959030574,34,25
AUT,2018-11-22 00:00:00,0.929925110639631,35,25
AUT,2018-11-22 00:00:00,0.930726657741968,36,25
AUT,2018-11-22 00:00:00,0.931427346753513,37,25
AUT,2018-11-22 00:00:00,0.932039892701888,38,25
AUT,2018-11-22 00:00:00,0.932556128985267,39,25
AUT,2018-11-22 00:00:00,0.933023945439094,40,25
AUT,2018-11-22 00:00:00,0.933492225418959,41,25
AUT,2018-11-22 00:00:00,0.933980045165286,42,25
AUT,2018-11-22 00:00:00,0.934500798509658,43,25
AUT,2018-11-22 00:00:00,0.935058733772759,44,25
AUT,2018-11-22 00:00:00,0.935663089884766,45,25
AUT,2018-11-22 00:00:00,0.936325462233836,46,25
AUT,2018-11-22 00:00:00,0.937057318795851,47,25
AUT,2018-11-22 00:00:00,0.93784854898451,48,25
AUT,2018-11-22 00:00:00,0.938701845844857,49,25
AUT,2018-11-22 00:00:00,0.939607211282806,50,25
AUT,2018-11-22 00:00:00,0.500523659906693,0,50
AUT,2018-11-22 00:00:00,0.566041484380422,1,50
AUT,2018-11-22 00:00:00,0.598350936148427,2,50
AUT,2018-11-22 00:00:00,0.624455866609486,3,50
AUT,2018-11-22 00:00:00,0.646918744561171,4,50
AUT,2018-11-22 00:00:00,0.667134656953286,5,50
AUT,2018-11-22 00:00:00,0.685756889659413,6,50
AUT,2018-11-22 00:00:00,0.702906509290872,7,50
AUT,2018-11-22 00:00:00,0.718188029265531,8,50
AUT,2018-11-22 00:00:00,0.73155851785657,9,50
AUT,2018-11-22 00:00:00,0.743607307963036,10,50
AUT,2018-11-22 00:00:00,0.754806981477274,11,50
AUT,2018-11-22 00:00:00,0.765207201143001,12,50
AUT,2018-11-22 00:00:00,0.774815021216653,13,50
AUT,2018-11-22 00:00:00,0.783722109805116,14,50
AUT,2018-11-22 00:00:00,0.791911329232565,15,50
AUT,2018-11-22 00:00:00,0.799336593455802,16,50
AUT,2018-11-22 00:00:00,0.805919792970121,17,50
AUT,2018-11-22 00:00:00,0.811516280576671,18,50
AUT,2018-11-22 00:00:00,0.816124846858812,19,50
AUT,2018-11-22 00:00:00,0.819809171505686,20,50
AUT,2018-11-22 00:00:00,0.822669459144194,21,50
AUT,2018-11-22 00:00:00,0.824867410941878,22,50
AUT,2018-11-22 00:00:00,0.826424506202277,23,50
AUT,2018-11-22 00:00:00,0.827370758644145,24,50
AUT,2018-11-22 00:00:00,0.827790546216647,25,50
AUT,2018-11-22 00:00:00,0.827773295748568,26,50
AUT,2018-11-22 00:00:00,0.82742859694348,27,50
AUT,2018-11-22 00:00:00,0.82687825069255,28,50
AUT,2018-11-22 00:00:00,0.826158423221204,29,50
AUT,2018-11-22 00:00:00,0.825269102851096,30,50
AUT,2018-11-22 00:00:00,0.824262031586495,31,50
AUT,2018-11-22 00:00:00,0.823220078343348,32,50
AUT,2018-11-22 00:00:00,0.822202010106211,33,50
AUT,2018-11-22 00:00:00,0.821233705068028,34,50
AUT,2018-11-22 00:00:00,0.820303797474868,35,50
AUT,2018-11-22 00:00:00,0.819516730949917,36,50
AUT,2018-11-22 00:00:00,0.819022733007152,37,50
AUT,2018-11-22 00:00:00,0.818817932872728,38,50
AUT,2018-11-22 00:00:00,0.818889616991093,39,50
AUT,2018-11-22 00:00:00,0.819286268656807,40,50
AUT,2018-11-22 00:00:00,0.820025746503398,41,50
AUT,2018-11-22 00:00:00,0.821113897107174,42,50
AUT,2018-11-22 00:00:00,0.82246987439629,43,50
AUT,2018-11-22 00:00:00,0.824079048967879,44,50
AUT,2018-11-22 00:00:00,0.825981796517313,45,50
AUT,2018-11-22 00:00:00,0.82813562301873,46,50
AUT,2018-11-22 00:00:00,0.830496841942875,47,50
AUT,2018-11-22 00:00:00,0.833012936018327,48,50
AUT,2018-11-22 00:00:00,0.835657174851215,49,50
AUT,2018-11-22 00:00:00,0.838373557917272,50,50
AUT,2018-11-22 00:00:00,0.212256076686066,0,100
AUT,2018-11-22 00:00:00,0.24786381671573,1,100
AUT,2018-11-22 00:00:00,0.266968622155942,2,100
AUT,2018-11-22 00:00:00,0.282200471746945,3,100
AUT,2018-11-22 00:00:00,0.296536715732408,4,100
AUT,2018-11-22 00:00:00,0.310794870307238,5,100
AUT,2018-11-22 00:00:00,0.325174720701901,6,100
AUT,2018-11-22 00:00:00,0.340095988339732,7,100
AUT,2018-11-22 00:00:00,0.355549588705501,8,100
AUT,2018-11-22 00:00:00,0.371040487711137,9,100
AUT,2018-11-22 00:00:00,0.386886906280069,10,100
AUT,2018-11-22 00:00:00,0.403045288435575,11,100
AUT,2018-11-22 00:00:00,0.419442112344545,12,100
AUT,2018-11-22 00:00:00,0.436106248415534,13,100
AUT,2018-11-22 00:00:00,0.452597932549796,14,100
AUT,2018-11-22 00:00:00,0.468023630612074,15,100
AUT,2018-11-22 00:00:00,0.482430022500161,16,100
AUT,2018-11-22 00:00:00,0.495898033166239,17,100
AUT,2018-11-22 00:00:00,0.507926414644897,18,100
AUT,2018-11-22 00:00:00,0.51874517084307,19,100
AUT,2018-11-22 00:00:00,0.529540995951249,20,100
AUT,2018-11-22 00:00:00,0.540462692386675,21,100
