var,type,nivel.error,date,rmsi,spread,bias,count,cr
u,231,850,2018-11-22T04:00:00Z,0.602092320980671,61.8486138583223,2.989834,180,102.722807953413
u,231,800,2018-11-22T04:00:00Z,0.84030097384359,51.656604344452,-1.628785,180,61.4739313084114
u,231,750,2018-11-22T04:00:00Z,0.75833886353058,45.8434028672865,-1.28192166666667,120,60.4523980926607
u,231,700,2018-11-22T04:00:00Z,0.876566322748019,40.7473375092998,-2.56006666666667,120,46.4851733997237
u,231,650,2018-11-22T04:00:00Z,0.646330665076353,41.8673097405163,-3.19553333333333,60,64.7769199308692
u,231,400,2018-11-22T04:00:00Z,0.666254713110398,41.4222135094572,0.26229,60,62.1717380670801
v,233,300,2018-11-22T04:00:00Z,3.08482144505208,11.1374803588435,2.76915,60,3.6104132953003
v,233,250,2018-11-22T04:00:00Z,2.93744975032986,12.5217879971065,9.18366666666667,60,4.26280926020959
v,233,200,2018-11-22T04:00:00Z,17.5444627580588,28.7177446144036,-1.41433846153846,416,1.63685517250806
v,233,450,2018-11-22T04:00:00Z,1.17063819313077,26.8174714711237,5.29433333333333,60,22.9084200639335
v,231,250,2018-11-22T04:00:00Z,8.8021503890896,17.5138424019591,-6.39139494382023,178,1.9897231503415
v,231,950,2018-11-22T04:00:00Z,1.03078032912303,38.393473437335,-4.443,60,37.2469985627291
v,231,900,2018-11-22T04:00:00Z,1.70250575456411,35.449043011901,1.8766375,120,20.8216876312275
v,231,850,2018-11-22T04:00:00Z,1.29658970452601,33.7941414379458,-0.573807222222222,180,26.0638668655014
v,231,800,2018-11-22T04:00:00Z,1.26564551862651,36.9500583969229,0.638673777777778,180,29.1946345585148
v,231,750,2018-11-22T04:00:00Z,1.28129279351715,37.5751791405604,-0.454883333333333,120,29.3259896025923
v,231,700,2018-11-22T04:00:00Z,1.2155671172501,36.1234436747357,1.79104916666667,120,29.7173583935501
v,231,650,2018-11-22T04:00:00Z,0.951308035722525,37.0672807927651,2.84963833333333,60,38.9645408225867
v,231,400,2018-11-22T04:00:00Z,1.33592376898173,36.3345647885115,5.21151666666667,60,27.1980824296633
t,133,250,2018-11-22T05:00:00Z,0,1.15652165988701,-1.16363333333333,60,Inf
t,133,800,2018-11-22T05:00:00Z,0.0133399041425121,1.26042853672316,-1.87921666666667,60,94.4855767521135
u,233,250,2018-11-22T05:00:00Z,1.69193708825556,9.16770503194444,-1.5373,60,5.41846685410547
u,233,800,2018-11-22T05:00:00Z,0.0357485441666667,6.38652494891775,-1.17281666666667,60,178.651329663735
v,233,250,2018-11-22T05:00:00Z,2.26573968323088,9.81530406854333,0.437869666666667,60,4.33205285725808
v,233,800,2018-11-22T05:00:00Z,1.56520145728395,7.34636569298246,6.40766666666667,60,4.69355919571554
t,133,400,2018-11-22T07:00:00Z,0,1.23803231304802,0.657018333333333,60,Inf
t,133,200,2018-11-22T07:00:00Z,1.33688481999298,2.08133116453873,0.206364233333333,300,1.55685152034987
t,131,250,2018-11-22T07:00:00Z,0.263486902713065,1.77100917899824,-0.295709972222222,360,6.72143154275437
t,131,200,2018-11-22T07:00:00Z,0.238333703028527,1.71195535887425,-0.824323541666667,120,7.18301833572124
