type,nivel,t,rh,uv,ps,pw
210,150,NA,NA,2.4,NA,NA
210,100,NA,NA,2.1,NA,NA
210,75,NA,NA,2.1,NA,NA
210,50,NA,NA,2.1,NA,NA
210,40,NA,NA,2.1,NA,NA
210,30,NA,NA,2.1,NA,NA
210,20,NA,NA,2.1,NA,NA
210,10,NA,NA,2.1,NA,NA
210,5,NA,NA,2.1,NA,NA
210,4,NA,NA,2.1,NA,NA
210,3,NA,NA,2.1,NA,NA
210,2,NA,NA,2.1,NA,NA
210,1,NA,NA,2.1,NA,NA
210,0,NA,NA,2.1,NA,NA
211,1100,NA,NA,NA,NA,NA
211,1050,NA,NA,NA,NA,NA
211,1000,NA,NA,NA,NA,NA
211,950,NA,NA,NA,NA,NA
211,900,NA,NA,NA,NA,NA
211,850,NA,NA,NA,NA,NA
211,800,NA,NA,NA,NA,NA
211,750,NA,NA,NA,NA,NA
211,700,NA,NA,NA,NA,NA
211,650,NA,NA,NA,NA,NA
211,600,NA,NA,NA,NA,NA
211,550,NA,NA,NA,NA,NA
211,500,NA,NA,NA,NA,NA
211,450,NA,NA,NA,NA,NA
211,400,NA,NA,NA,NA,NA
211,350,NA,NA,NA,NA,NA
211,300,NA,NA,NA,NA,NA
211,250,NA,NA,NA,NA,NA
211,200,NA,NA,NA,NA,NA
211,150,NA,NA,NA,NA,NA
211,100,NA,NA,NA,NA,NA
211,75,NA,NA,NA,NA,NA
211,50,NA,NA,NA,NA,NA
211,40,NA,NA,NA,NA,NA
211,30,NA,NA,NA,NA,NA
211,20,NA,NA,NA,NA,NA
211,10,NA,NA,NA,NA,NA
211,5,NA,NA,NA,NA,NA
211,4,NA,NA,NA,NA,NA
211,3,NA,NA,NA,NA,NA
211,2,NA,NA,NA,NA,NA
211,1,NA,NA,NA,NA,NA
211,0,NA,NA,NA,NA,NA
212,1100,NA,NA,NA,NA,NA
212,1050,NA,NA,NA,NA,NA
212,1000,NA,NA,NA,NA,NA
212,950,NA,NA,NA,NA,NA
212,900,NA,NA,NA,NA,NA
212,850,NA,NA,NA,NA,NA
212,800,NA,NA,NA,NA,NA
212,750,NA,NA,NA,NA,NA
212,700,NA,NA,NA,NA,NA
212,650,NA,NA,NA,NA,NA
212,600,NA,NA,NA,NA,NA
212,550,NA,NA,NA,NA,NA
212,500,NA,NA,NA,NA,NA
212,450,NA,NA,NA,NA,NA
212,400,NA,NA,NA,NA,NA
212,350,NA,NA,NA,NA,NA
212,300,NA,NA,NA,NA,NA
212,250,NA,NA,NA,NA,NA
212,200,NA,NA,NA,NA,NA
212,150,NA,NA,NA,NA,NA
212,100,NA,NA,NA,NA,NA
212,75,NA,NA,NA,NA,NA
212,50,NA,NA,NA,NA,NA
212,40,NA,NA,NA,NA,NA
212,30,NA,NA,NA,NA,NA
212,20,NA,NA,NA,NA,NA
212,10,NA,NA,NA,NA,NA
212,5,NA,NA,NA,NA,NA
212,4,NA,NA,NA,NA,NA
212,3,NA,NA,NA,NA,NA
212,2,NA,NA,NA,NA,NA
212,1,NA,NA,NA,NA,NA
212,0,NA,NA,NA,NA,NA
213,1100,NA,NA,NA,NA,NA
213,1050,NA,NA,NA,NA,NA
213,1000,NA,NA,NA,NA,NA
213,950,NA,NA,NA,NA,NA
213,900,NA,NA,NA,NA,NA
213,850,NA,NA,NA,NA,NA
213,800,NA,NA,NA,NA,NA
213,750,NA,NA,NA,NA,NA
213,700,NA,NA,NA,NA,NA
213,650,NA,NA,NA,NA,NA
213,600,NA,NA,NA,NA,NA
213,550,NA,NA,NA,NA,NA
213,500,NA,NA,NA,NA,NA
213,450,NA,NA,NA,NA,NA
213,400,NA,NA,NA,NA,NA
213,350,NA,NA,NA,NA,NA
213,300,NA,NA,NA,NA,NA
213,250,NA,NA,NA,NA,NA
213,200,NA,NA,NA,NA,NA
213,150,NA,NA,NA,NA,NA
213,100,NA,NA,NA,NA,NA
213,75,NA,NA,NA,NA,NA
213,50,NA,NA,NA,NA,NA
213,40,NA,NA,NA,NA,NA
213,30,NA,NA,NA,NA,NA
213,20,NA,NA,NA,NA,NA
213,10,NA,NA,NA,NA,NA
213,5,NA,NA,NA,NA,NA
213,4,NA,NA,NA,NA,NA
213,3,NA,NA,NA,NA,NA
213,2,NA,NA,NA,NA,NA
213,1,NA,NA,NA,NA,NA
213,0,NA,NA,NA,NA,NA
214,1100,NA,NA,NA,NA,NA
214,1050,NA,NA,NA,NA,NA
214,1000,NA,NA,NA,NA,NA
214,950,NA,NA,NA,NA,NA
214,900,NA,NA,NA,NA,NA
214,850,NA,NA,NA,NA,NA
214,800,NA,NA,NA,NA,NA
214,750,NA,NA,NA,NA,NA
214,700,NA,NA,NA,NA,NA
214,650,NA,NA,NA,NA,NA
214,600,NA,NA,NA,NA,NA
214,550,NA,NA,NA,NA,NA
214,500,NA,NA,NA,NA,NA
214,450,NA,NA,NA,NA,NA
214,400,NA,NA,NA,NA,NA
214,350,NA,NA,NA,NA,NA
214,300,NA,NA,NA,NA,NA
214,250,NA,NA,NA,NA,NA
214,200,NA,NA,NA,NA,NA
214,150,NA,NA,NA,NA,NA
214,100,NA,NA,NA,NA,NA
214,75,NA,NA,NA,NA,NA
214,50,NA,NA,NA,NA,NA
214,40,NA,NA,NA,NA,NA
214,30,NA,NA,NA,NA,NA
214,20,NA,NA,NA,NA,NA
214,10,NA,NA,NA,NA,NA
214,5,NA,NA,NA,NA,NA
214,4,NA,NA,NA,NA,NA
214,3,NA,NA,NA,NA,NA
214,2,NA,NA,NA,NA,NA
214,1,NA,NA,NA,NA,NA
214,0,NA,NA,NA,NA,NA
215,1100,NA,NA,NA,NA,NA
215,1050,NA,NA,NA,NA,NA
215,1000,NA,NA,NA,NA,NA
215,950,NA,NA,NA,NA,NA
215,900,NA,NA,NA,NA,NA
215,850,NA,NA,NA,NA,NA
215,800,NA,NA,NA,NA,NA
215,750,NA,NA,NA,NA,NA
215,700,NA,NA,NA,NA,NA
215,650,NA,NA,NA,NA,NA
215,600,NA,NA,NA,NA,NA
215,550,NA,NA,NA,NA,NA
215,500,NA,NA,NA,NA,NA
215,450,NA,NA,NA,NA,NA
215,400,NA,NA,NA,NA,NA
215,350,NA,NA,NA,NA,NA
215,300,NA,NA,NA,NA,NA
215,250,NA,NA,NA,NA,NA
215,200,NA,NA,NA,NA,NA
215,150,NA,NA,NA,NA,NA
215,100,NA,NA,NA,NA,NA
215,75,NA,NA,NA,NA,NA
215,50,NA,NA,NA,NA,NA
215,40,NA,NA,NA,NA,NA
215,30,NA,NA,NA,NA,NA
215,20,NA,NA,NA,NA,NA
215,10,NA,NA,NA,NA,NA
215,5,NA,NA,NA,NA,NA
215,4,NA,NA,NA,NA,NA
215,3,NA,NA,NA,NA,NA
215,2,NA,NA,NA,NA,NA
215,1,NA,NA,NA,NA,NA
215,0,NA,NA,NA,NA,NA
216,1100,NA,NA,NA,NA,NA
216,1050,NA,NA,NA,NA,NA
216,1000,NA,NA,NA,NA,NA
216,950,NA,NA,NA,NA,NA
216,900,NA,NA,NA,NA,NA
216,850,NA,NA,NA,NA,NA
216,800,NA,NA,NA,NA,NA
216,750,NA,NA,NA,NA,NA
216,700,NA,NA,NA,NA,NA
216,650,NA,NA,NA,NA,NA
216,600,NA,NA,NA,NA,NA
216,550,NA,NA,NA,NA,NA
216,500,NA,NA,NA,NA,NA
216,450,NA,NA,NA,NA,NA
216,400,NA,NA,NA,NA,NA
216,350,NA,NA,NA,NA,NA
216,300,NA,NA,NA,NA,NA
216,250,NA,NA,NA,NA,NA
216,200,NA,NA,NA,NA,NA
216,150,NA,NA,NA,NA,NA
216,100,NA,NA,NA,NA,NA
216,75,NA,NA,NA,NA,NA
216,50,NA,NA,NA,NA,NA
216,40,NA,NA,NA,NA,NA
216,30,NA,NA,NA,NA,NA
216,20,NA,NA,NA,NA,NA
216,10,NA,NA,NA,NA,NA
216,5,NA,NA,NA,NA,NA
216,4,NA,NA,NA,NA,NA
216,3,NA,NA,NA,NA,NA
216,2,NA,NA,NA,NA,NA
216,1,NA,NA,NA,NA,NA
216,0,NA,NA,NA,NA,NA
217,1100,NA,NA,NA,NA,NA
217,1050,NA,NA,NA,NA,NA
217,1000,NA,NA,NA,NA,NA
217,950,NA,NA,NA,NA,NA
217,900,NA,NA,NA,NA,NA
217,850,NA,NA,NA,NA,NA
217,800,NA,NA,NA,NA,NA
217,750,NA,NA,NA,NA,NA
217,700,NA,NA,NA,NA,NA
217,650,NA,NA,NA,NA,NA
217,600,NA,NA,NA,NA,NA
217,550,NA,NA,NA,NA,NA
217,500,NA,NA,NA,NA,NA
217,450,NA,NA,NA,NA,NA
217,400,NA,NA,NA,NA,NA
217,350,NA,NA,NA,NA,NA
217,300,NA,NA,NA,NA,NA
217,250,NA,NA,NA,NA,NA
217,200,NA,NA,NA,NA,NA
217,150,NA,NA,NA,NA,NA
217,100,NA,NA,NA,NA,NA
217,75,NA,NA,NA,NA,NA
217,50,NA,NA,NA,NA,NA
217,40,NA,NA,NA,NA,NA
217,30,NA,NA,NA,NA,NA
217,20,NA,NA,NA,NA,NA
217,10,NA,NA,NA,NA,NA
217,5,NA,NA,NA,NA,NA
217,4,NA,NA,NA,NA,NA
217,3,NA,NA,NA,NA,NA
217,2,NA,NA,NA,NA,NA
217,1,NA,NA,NA,NA,NA
217,0,NA,NA,NA,NA,NA
218,1100,NA,NA,NA,NA,NA
218,1050,NA,NA,NA,NA,NA
218,1000,NA,NA,NA,NA,NA
218,950,NA,NA,NA,NA,NA
218,900,NA,NA,NA,NA,NA
218,850,NA,NA,NA,NA,NA
218,800,NA,NA,NA,NA,NA
218,750,NA,NA,NA,NA,NA
218,700,NA,NA,NA,NA,NA
218,650,NA,NA,NA,NA,NA
218,600,NA,NA,NA,NA,NA
218,550,NA,NA,NA,NA,NA
218,500,NA,NA,NA,NA,NA
218,450,NA,NA,NA,NA,NA
218,400,NA,NA,NA,NA,NA
218,350,NA,NA,NA,NA,NA
218,300,NA,NA,NA,NA,NA
218,250,NA,NA,NA,NA,NA
218,200,NA,NA,NA,NA,NA
218,150,NA,NA,NA,NA,NA
218,100,NA,NA,NA,NA,NA
218,75,NA,NA,NA,NA,NA
218,50,NA,NA,NA,NA,NA
218,40,NA,NA,NA,NA,NA
218,30,NA,NA,NA,NA,NA
218,20,NA,NA,NA,NA,NA
218,10,NA,NA,NA,NA,NA
218,5,NA,NA,NA,NA,NA
218,4,NA,NA,NA,NA,NA
218,3,NA,NA,NA,NA,NA
218,2,NA,NA,NA,NA,NA
218,1,NA,NA,NA,NA,NA
218,0,NA,NA,NA,NA,NA
219,1100,NA,NA,NA,NA,NA
219,1050,NA,NA,NA,NA,NA
219,1000,NA,NA,NA,NA,NA
219,950,NA,NA,NA,NA,NA
219,900,NA,NA,NA,NA,NA
219,850,NA,NA,NA,NA,NA
219,800,NA,NA,NA,NA,NA
219,750,NA,NA,NA,NA,NA
219,700,NA,NA,NA,NA,NA
219,650,NA,NA,NA,NA,NA
219,600,NA,NA,NA,NA,NA
219,550,NA,NA,NA,NA,NA
219,500,NA,NA,NA,NA,NA
219,450,NA,NA,NA,NA,NA
219,400,NA,NA,NA,NA,NA
219,350,NA,NA,NA,NA,NA
219,300,NA,NA,NA,NA,NA
219,250,NA,NA,NA,NA,NA
219,200,NA,NA,NA,NA,NA
219,150,NA,NA,NA,NA,NA
219,100,NA,NA,NA,NA,NA
219,75,NA,NA,NA,NA,NA
219,50,NA,NA,NA,NA,NA
219,40,NA,NA,NA,NA,NA
219,30,NA,NA,NA,NA,NA
219,20,NA,NA,NA,NA,NA
219,10,NA,NA,NA,NA,NA
219,5,NA,NA,NA,NA,NA
219,4,NA,NA,NA,NA,NA
219,3,NA,NA,NA,NA,NA
219,2,NA,NA,NA,NA,NA
219,1,NA,NA,NA,NA,NA
219,0,NA,NA,NA,NA,NA
220,1100,NA,NA,1.4,NA,NA
220,1050,NA,NA,1.4,NA,NA
220,1000,NA,NA,1.4,NA,NA
220,950,NA,NA,1.5,NA,NA
220,900,NA,NA,1.5,NA,NA
220,850,NA,NA,1.5,NA,NA
220,800,NA,NA,1.6,NA,NA
220,750,NA,NA,1.6,NA,NA
220,700,NA,NA,1.6,NA,NA
220,650,NA,NA,1.8,NA,NA
220,600,NA,NA,1.9,NA,NA
220,550,NA,NA,2,NA,NA
220,500,NA,NA,2.1,NA,NA
220,450,NA,NA,2.3,NA,NA
220,400,NA,NA,2.6,NA,NA
220,350,NA,NA,2.8,NA,NA
220,300,NA,NA,3,NA,NA
220,250,NA,NA,3.2,NA,NA
220,200,NA,NA,2.7,NA,NA
220,150,NA,NA,2.4,NA,NA
220,100,NA,NA,2.1,NA,NA
220,75,NA,NA,2.1,NA,NA
220,50,NA,NA,2.1,NA,NA
220,40,NA,NA,2.1,NA,NA
220,30,NA,NA,2.1,NA,NA
220,20,NA,NA,2.1,NA,NA
220,10,NA,NA,2.1,NA,NA
220,5,NA,NA,2.1,NA,NA
220,4,NA,NA,2.1,NA,NA
220,3,NA,NA,2.1,NA,NA
220,2,NA,NA,2.1,NA,NA
220,1,NA,NA,2.1,NA,NA
220,0,NA,NA,2.1,NA,NA
221,1100,NA,NA,1.4,NA,NA
221,1050,NA,NA,1.4,NA,NA
221,1000,NA,NA,1.4,NA,NA
221,950,NA,NA,1.5,NA,NA
221,900,NA,NA,1.5,NA,NA
221,850,NA,NA,1.5,NA,NA
221,800,NA,NA,1.6,NA,NA
221,750,NA,NA,1.6,NA,NA
221,700,NA,NA,1.6,NA,NA
221,650,NA,NA,1.8,NA,NA
221,600,NA,NA,1.9,NA,NA
221,550,NA,NA,2,NA,NA
221,500,NA,NA,2.1,NA,NA
221,450,NA,NA,2.3,NA,NA
221,400,NA,NA,2.6,NA,NA
221,350,NA,NA,2.8,NA,NA
221,300,NA,NA,3,NA,NA
221,250,NA,NA,3.2,NA,NA
221,200,NA,NA,2.7,NA,NA
221,150,NA,NA,2.4,NA,NA
221,100,NA,NA,2.1,NA,NA
221,75,NA,NA,2.1,NA,NA
221,50,NA,NA,2.1,NA,NA
221,40,NA,NA,2.1,NA,NA
221,30,NA,NA,2.1,NA,NA
221,20,NA,NA,2.1,NA,NA
221,10,NA,NA,2.1,NA,NA
221,5,NA,NA,2.1,NA,NA
221,4,NA,NA,2.1,NA,NA
221,3,NA,NA,2.1,NA,NA
221,2,NA,NA,2.1,NA,NA
221,1,NA,NA,2.1,NA,NA
221,0,NA,NA,2.1,NA,NA
222,1100,NA,NA,NA,NA,NA
222,1050,NA,NA,NA,NA,NA
222,1000,NA,NA,NA,NA,NA
222,950,NA,NA,NA,NA,NA
222,900,NA,NA,NA,NA,NA
222,850,NA,NA,NA,NA,NA
222,800,NA,NA,NA,NA,NA
222,750,NA,NA,NA,NA,NA
222,700,NA,NA,NA,NA,NA
222,650,NA,NA,NA,NA,NA
222,600,NA,NA,NA,NA,NA
222,550,NA,NA,NA,NA,NA
222,500,NA,NA,NA,NA,NA
222,450,NA,NA,NA,NA,NA
222,400,NA,NA,NA,NA,NA
222,350,NA,NA,NA,NA,NA
222,300,NA,NA,NA,NA,NA
222,250,NA,NA,NA,NA,NA
222,200,NA,NA,NA,NA,NA
222,150,NA,NA,NA,NA,NA
222,100,NA,NA,NA,NA,NA
222,75,NA,NA,NA,NA,NA
222,50,NA,NA,NA,NA,NA
222,40,NA,NA,NA,NA,NA
222,30,NA,NA,NA,NA,NA
222,20,NA,NA,NA,NA,NA
222,10,NA,NA,NA,NA,NA
222,5,NA,NA,NA,NA,NA
222,4,NA,NA,NA,NA,NA
222,3,NA,NA,NA,NA,NA
222,2,NA,NA,NA,NA,NA
222,1,NA,NA,NA,NA,NA
222,0,NA,NA,NA,NA,NA
223,1100,NA,NA,1.4,NA,NA
223,1050,NA,NA,1.4,NA,NA
223,1000,NA,NA,1.4,NA,NA
223,950,NA,NA,1.5,NA,NA
223,900,NA,NA,1.5,NA,NA
223,850,NA,NA,1.5,NA,NA
223,800,NA,NA,1.6,NA,NA
223,750,NA,NA,1.6,NA,NA
223,700,NA,NA,1.6,NA,NA
223,650,NA,NA,1.8,NA,NA
223,600,NA,NA,1.9,NA,NA
223,550,NA,NA,2,NA,NA
223,500,NA,NA,2.1,NA,NA
223,450,NA,NA,2.3,NA,NA
223,400,NA,NA,2.6,NA,NA
223,350,NA,NA,2.8,NA,NA
223,300,NA,NA,3,NA,NA
223,250,NA,NA,3.2,NA,NA
223,200,NA,NA,2.7,NA,NA
223,150,NA,NA,2.4,NA,NA
223,100,NA,NA,2.1,NA,NA
223,75,NA,NA,2.1,NA,NA
223,50,NA,NA,2.1,NA,NA
223,40,NA,NA,2.1,NA,NA
223,30,NA,NA,2.1,NA,NA
223,20,NA,NA,2.1,NA,NA
223,10,NA,NA,2.1,NA,NA
223,5,NA,NA,2.1,NA,NA
223,4,NA,NA,2.1,NA,NA
223,3,NA,NA,2.1,NA,NA
223,2,NA,NA,2.1,NA,NA
223,1,NA,NA,2.1,NA,NA
223,0,NA,NA,2.1,NA,NA
224,1100,NA,NA,1.4,NA,NA
224,1050,NA,NA,1.4,NA,NA
224,1000,NA,NA,1.4,NA,NA
224,950,NA,NA,1.5,NA,NA
224,900,NA,NA,1.5,NA,NA
224,850,NA,NA,1.5,NA,NA
224,800,NA,NA,1.6,NA,NA
224,750,NA,NA,1.6,NA,NA
224,700,NA,NA,1.6,NA,NA
224,650,NA,NA,1.8,NA,NA
224,600,NA,NA,1.9,NA,NA
224,550,NA,NA,2,NA,NA
224,500,NA,NA,2.1,NA,NA
224,450,NA,NA,2.3,NA,NA
224,400,NA,NA,2.6,NA,NA
224,350,NA,NA,2.8,NA,NA
224,300,NA,NA,3,NA,NA
224,250,NA,NA,3.2,NA,NA
224,200,NA,NA,2.7,NA,NA
224,150,NA,NA,2.4,NA,NA
224,100,NA,NA,2.1,NA,NA
224,75,NA,NA,2.1,NA,NA
224,50,NA,NA,2.1,NA,NA
224,40,NA,NA,2.1,NA,NA
224,30,NA,NA,2.1,NA,NA
224,20,NA,NA,2.1,NA,NA
224,10,NA,NA,2.1,NA,NA
224,5,NA,NA,2.1,NA,NA
224,4,NA,NA,2.1,NA,NA
224,3,NA,NA,2.1,NA,NA
224,2,NA,NA,2.1,NA,NA
224,1,NA,NA,2.1,NA,NA
224,0,NA,NA,2.1,NA,NA
225,1100,NA,NA,NA,NA,NA
225,1050,NA,NA,NA,NA,NA
225,1000,NA,NA,NA,NA,NA
225,950,NA,NA,NA,NA,NA
225,900,NA,NA,NA,NA,NA
225,850,NA,NA,NA,NA,NA
225,800,NA,NA,NA,NA,NA
225,750,NA,NA,NA,NA,NA
225,700,NA,NA,NA,NA,NA
225,650,NA,NA,NA,NA,NA
225,600,NA,NA,NA,NA,NA
225,550,NA,NA,NA,NA,NA
225,500,NA,NA,NA,NA,NA
225,450,NA,NA,NA,NA,NA
225,400,NA,NA,NA,NA,NA
225,350,NA,NA,NA,NA,NA
225,300,NA,NA,NA,NA,NA
225,250,NA,NA,NA,NA,NA
225,200,NA,NA,NA,NA,NA
225,150,NA,NA,NA,NA,NA
225,100,NA,NA,NA,NA,NA
225,75,NA,NA,NA,NA,NA
225,50,NA,NA,NA,NA,NA
225,40,NA,NA,NA,NA,NA
225,30,NA,NA,NA,NA,NA
225,20,NA,NA,NA,NA,NA
225,10,NA,NA,NA,NA,NA
225,5,NA,NA,NA,NA,NA
225,4,NA,NA,NA,NA,NA
225,3,NA,NA,NA,NA,NA
225,2,NA,NA,NA,NA,NA
225,1,NA,NA,NA,NA,NA
225,0,NA,NA,NA,NA,NA
226,1100,NA,NA,NA,NA,NA
226,1050,NA,NA,NA,NA,NA
226,1000,NA,NA,NA,NA,NA
226,950,NA,NA,NA,NA,NA
226,900,NA,NA,NA,NA,NA
226,850,NA,NA,NA,NA,NA
226,800,NA,NA,NA,NA,NA
226,750,NA,NA,NA,NA,NA
226,700,NA,NA,NA,NA,NA
226,650,NA,NA,NA,NA,NA
226,600,NA,NA,NA,NA,NA
226,550,NA,NA,NA,NA,NA
226,500,NA,NA,NA,NA,NA
226,450,NA,NA,NA,NA,NA
226,400,NA,NA,NA,NA,NA
226,350,NA,NA,NA,NA,NA
226,300,NA,NA,NA,NA,NA
226,250,NA,NA,NA,NA,NA
226,200,NA,NA,NA,NA,NA
226,150,NA,NA,NA,NA,NA
226,100,NA,NA,NA,NA,NA
226,75,NA,NA,NA,NA,NA
226,50,NA,NA,NA,NA,NA
226,40,NA,NA,NA,NA,NA
226,30,NA,NA,NA,NA,NA
226,20,NA,NA,NA,NA,NA
226,10,NA,NA,NA,NA,NA
226,5,NA,NA,NA,NA,NA
226,4,NA,NA,NA,NA,NA
226,3,NA,NA,NA,NA,NA
226,2,NA,NA,NA,NA,NA
226,1,NA,NA,NA,NA,NA
226,0,NA,NA,NA,NA,NA
227,1100,NA,NA,NA,NA,NA
227,1050,NA,NA,NA,NA,NA
227,1000,NA,NA,NA,NA,NA
227,950,NA,NA,NA,NA,NA
227,900,NA,NA,NA,NA,NA
227,850,NA,NA,NA,NA,NA
227,800,NA,NA,NA,NA,NA
227,750,NA,NA,NA,NA,NA
227,700,NA,NA,NA,NA,NA
227,650,NA,NA,NA,NA,NA
227,600,NA,NA,NA,NA,NA
227,550,NA,NA,NA,NA,NA
227,500,NA,NA,NA,NA,NA
227,450,NA,NA,NA,NA,NA
227,400,NA,NA,NA,NA,NA
227,350,NA,NA,NA,NA,NA
227,300,NA,NA,NA,NA,NA
227,250,NA,NA,NA,NA,NA
227,200,NA,NA,NA,NA,NA
227,150,NA,NA,NA,NA,NA
227,100,NA,NA,NA,NA,NA
227,75,NA,NA,NA,NA,NA
227,50,NA,NA,NA,NA,NA
227,40,NA,NA,NA,NA,NA
227,30,NA,NA,NA,NA,NA
227,20,NA,NA,NA,NA,NA
227,10,NA,NA,NA,NA,NA
227,5,NA,NA,NA,NA,NA
227,4,NA,NA,NA,NA,NA
227,3,NA,NA,NA,NA,NA
227,2,NA,NA,NA,NA,NA
227,1,NA,NA,NA,NA,NA
227,0,NA,NA,NA,NA,NA
228,1100,NA,NA,NA,NA,NA
228,1050,NA,NA,NA,NA,NA
228,1000,NA,NA,NA,NA,NA
228,950,NA,NA,NA,NA,NA
228,900,NA,NA,NA,NA,NA
228,850,NA,NA,NA,NA,NA
228,800,NA,NA,NA,NA,NA
228,750,NA,NA,NA,NA,NA
228,700,NA,NA,NA,NA,NA
228,650,NA,NA,NA,NA,NA
228,600,NA,NA,NA,NA,NA
228,550,NA,NA,NA,NA,NA
228,500,NA,NA,NA,NA,NA
228,450,NA,NA,NA,NA,NA
228,400,NA,NA,NA,NA,NA
228,350,NA,NA,NA,NA,NA
228,300,NA,NA,NA,NA,NA
228,250,NA,NA,NA,NA,NA
228,200,NA,NA,NA,NA,NA
228,150,NA,NA,NA,NA,NA
228,100,NA,NA,NA,NA,NA
228,75,NA,NA,NA,NA,NA
228,50,NA,NA,NA,NA,NA
228,40,NA,NA,NA,NA,NA
228,30,NA,NA,NA,NA,NA
228,20,NA,NA,NA,NA,NA
228,10,NA,NA,NA,NA,NA
228,5,NA,NA,NA,NA,NA
228,4,NA,NA,NA,NA,NA
228,3,NA,NA,NA,NA,NA
228,2,NA,NA,NA,NA,NA
228,1,NA,NA,NA,NA,NA
228,0,NA,NA,NA,NA,NA
229,1100,NA,NA,1.4,NA,NA
229,1050,NA,NA,1.4,NA,NA
229,1000,NA,NA,1.4,NA,NA
229,950,NA,NA,1.5,NA,NA
229,900,NA,NA,1.5,NA,NA
229,850,NA,NA,1.5,NA,NA
229,800,NA,NA,1.6,NA,NA
229,750,NA,NA,1.6,NA,NA
229,700,NA,NA,1.6,NA,NA
229,650,NA,NA,1.8,NA,NA
229,600,NA,NA,1.9,NA,NA
229,550,NA,NA,2,NA,NA
229,500,NA,NA,2.1,NA,NA
229,450,NA,NA,2.3,NA,NA
229,400,NA,NA,2.6,NA,NA
229,350,NA,NA,2.8,NA,NA
229,300,NA,NA,3,NA,NA
229,250,NA,NA,3.2,NA,NA
229,200,NA,NA,2.7,NA,NA
229,150,NA,NA,2.4,NA,NA
229,100,NA,NA,2.1,NA,NA
229,75,NA,NA,2.1,NA,NA
229,50,NA,NA,2.1,NA,NA
229,40,NA,NA,2.1,NA,NA
229,30,NA,NA,2.1,NA,NA
229,20,NA,NA,2.1,NA,NA
229,10,NA,NA,2.1,NA,NA
229,5,NA,NA,2.1,NA,NA
229,4,NA,NA,2.1,NA,NA
229,3,NA,NA,2.1,NA,NA
229,2,NA,NA,2.1,NA,NA
229,1,NA,NA,2.1,NA,NA
229,0,NA,NA,2.1,NA,NA
230,1100,NA,NA,3.6,NA,NA
230,1050,NA,NA,3.6,NA,NA
230,1000,NA,NA,3.6,NA,NA
230,950,NA,NA,3.6,NA,NA
230,900,NA,NA,3.6,NA,NA
230,850,NA,NA,3.6,NA,NA
230,800,NA,NA,3.6,NA,NA
230,750,NA,NA,3.6,NA,NA
230,700,NA,NA,3.6,NA,NA
230,650,NA,NA,3.6,NA,NA
230,600,NA,NA,3.6,NA,NA
230,550,NA,NA,3.6,NA,NA
230,500,NA,NA,3.6,NA,NA
230,450,NA,NA,3.6,NA,NA
230,400,NA,NA,3.6,NA,NA
230,350,NA,NA,3.6,NA,NA
230,300,NA,NA,3.6,NA,NA
230,250,NA,NA,3.6,NA,NA
230,200,NA,NA,3.6,NA,NA
230,150,NA,NA,3.6,NA,NA
230,100,NA,NA,3.6,NA,NA
230,75,NA,NA,3.6,NA,NA
230,50,NA,NA,3.6,NA,NA
230,40,NA,NA,3.6,NA,NA
230,30,NA,NA,3.6,NA,NA
230,20,NA,NA,3.6,NA,NA
230,10,NA,NA,3.6,NA,NA
230,5,NA,NA,3.6,NA,NA
230,4,NA,NA,3.6,NA,NA
230,3,NA,NA,3.6,NA,NA
230,2,NA,NA,3.6,NA,NA
230,1,NA,NA,3.6,NA,NA
230,0,NA,NA,3.6,NA,NA
231,1100,NA,NA,3,NA,NA
231,1050,NA,NA,3,NA,NA
231,1000,NA,NA,3,NA,NA
231,950,NA,NA,3,NA,NA
231,900,NA,NA,3,NA,NA
231,850,NA,NA,3,NA,NA
231,800,NA,NA,3,NA,NA
231,750,NA,NA,3,NA,NA
231,700,NA,NA,3,NA,NA
231,650,NA,NA,3,NA,NA
231,600,NA,NA,3,NA,NA
231,550,NA,NA,3,NA,NA
231,500,NA,NA,3,NA,NA
231,450,NA,NA,3,NA,NA
231,400,NA,NA,3,NA,NA
231,350,NA,NA,3,NA,NA
231,300,NA,NA,3,NA,NA
231,250,NA,NA,3,NA,NA
231,200,NA,NA,3,NA,NA
231,150,NA,NA,3,NA,NA
231,100,NA,NA,3,NA,NA
231,75,NA,NA,3,NA,NA
231,50,NA,NA,3,NA,NA
231,40,NA,NA,3,NA,NA
231,30,NA,NA,3,NA,NA
231,20,NA,NA,3,NA,NA
231,10,NA,NA,3,NA,NA
231,5,NA,NA,3,NA,NA
231,4,NA,NA,3,NA,NA
231,3,NA,NA,3,NA,NA
231,2,NA,NA,3,NA,NA
231,1,NA,NA,3,NA,NA
231,0,NA,NA,3,NA,NA
232,1100,NA,NA,2.4,NA,NA
232,1050,NA,NA,2.4,NA,NA
232,1000,NA,NA,2.4,NA,NA
232,950,NA,NA,2.4,NA,NA
232,900,NA,NA,2.4,NA,NA
232,850,NA,NA,2.4,NA,NA
232,800,NA,NA,2.4,NA,NA
232,750,NA,NA,2.4,NA,NA
232,700,NA,NA,2.4,NA,NA
232,650,NA,NA,2.5,NA,NA
232,600,NA,NA,2.6,NA,NA
232,550,NA,NA,2.7,NA,NA
232,500,NA,NA,2.8,NA,NA
232,450,NA,NA,2.95,NA,NA
232,400,NA,NA,3.1,NA,NA
232,350,NA,NA,3.25,NA,NA
