exp,init_date,date,fss,w,q
E5,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.00999371686673489,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T00:00:00Z,0.800613564802333,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.613409713352053,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.879142241230089,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.0291988349156962,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T01:00:00Z,0.646709849815154,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.626791885883066,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.902476464757088,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.126776976859339,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T02:00:00Z,0.937259690256686,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,0.680540532465539,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,0.951625640546346,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,0.0344074174437794,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T03:00:00Z,0.930044142373525,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.68198962285964,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.964570960396201,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.0052384233070133,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T04:00:00Z,0.932445443762447,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.670914862635687,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.972221572546213,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.0378681838576903,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T05:00:00Z,0.955472012004445,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.585342173250528,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.977944168258546,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.102375712442833,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T06:00:00Z,0.969571641710026,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.630855483962021,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.978930003676412,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.0258087138562052,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T07:00:00Z,0.948408743115016,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.678272736421015,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.984441229252959,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.0749922526451682,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T08:00:00Z,0.970801231290393,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.671489208131166,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.98925594407846,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.133453983186598,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T09:00:00Z,0.967480469736752,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.716415314522464,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.995551118202766,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.172449839158415,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T10:00:00Z,0.96583366268898,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.734380319985559,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.995880026257223,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.230656160608539,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T11:00:00Z,0.972413782681712,40,25
E5,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.793420885384095,4,1
E5,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.995721242361021,40,1
E5,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.336233652138218,4,25
E5,2018-11-22T06:00:00Z,2018-11-23T12:00:00Z,0.96404323783964,40,25
