var,type,nivel.error,date,mean.y,sd.y
v,231,550,2018-11-21T00:00:00Z,0.561478944461357,0.453255152911179
v,231,600,2018-11-21T00:00:00Z,0.475842634999075,0.814057423258661
v,220,950,2018-11-21T00:00:00Z,0.381368830538019,0.73168832851811
v,220,850,2018-11-21T00:00:00Z,-0.000634732445414775,0.776156659782336
v,220,700,2018-11-21T00:00:00Z,-0.860056022316627,0.725012630739605
v,220,500,2018-11-21T00:00:00Z,0.146331658693179,0.642606062610312
v,220,400,2018-11-21T00:00:00Z,0.0150836231015971,0.792472121551502
v,220,300,2018-11-21T00:00:00Z,-1.216786437009,1.42747286826739
v,220,250,2018-11-21T00:00:00Z,0.130374408415356,0.855425308496809
v,220,200,2018-11-21T00:00:00Z,-0.0705243708775804,0.754162454381323
v,220,150,2018-11-21T00:00:00Z,-0.347191379291175,1.45431505244553
v,220,100,2018-11-21T00:00:00Z,-0.234925233765672,1.58024957308534
v,220,75,2018-11-21T00:00:00Z,-0.863562002437508,1.84644384057914
v,220,50,2018-11-21T00:00:00Z,0.0598083852888379,1.56970079881502
v,231,950,2018-11-21T00:00:00Z,-0.703373221516777,1.06062021106616
v,231,900,2018-11-21T00:00:00Z,-0.798975907719882,1.06538157652262
v,231,850,2018-11-21T00:00:00Z,-1.27551474149091,0.911427667663199
v,231,800,2018-11-21T00:00:00Z,-1.16405933794008,0.877466947642408
v,231,750,2018-11-21T00:00:00Z,-0.969030549791632,0.716909086145443
v,231,1000,2018-11-21T00:00:00Z,-1.64109913499858,0.152510560753783
v,231,700,2018-11-21T00:00:00Z,-1.70085759642571,0.335539193070961
v,231,650,2018-11-21T00:00:00Z,-1.31431515895818,0.601676465251979
v,220,900,2018-11-21T00:00:00Z,0.217033813626223,0.987818069745594
v,220,800,2018-11-21T00:00:00Z,0.255624346190007,1.22650676896751
v,220,750,2018-11-21T00:00:00Z,-0.214404370548637,0.868124576982114
v,220,650,2018-11-21T00:00:00Z,0.49581654141918,0.588847264019064
v,220,600,2018-11-21T00:00:00Z,0.170968575831667,0.830886799365669
v,220,550,2018-11-21T00:00:00Z,0.790649077778822,0.828111249185136
v,220,450,2018-11-21T00:00:00Z,-0.261016557781477,0.916772600164574
v,220,350,2018-11-21T00:00:00Z,-0.58654556751977,0.826646775773028
v,220,1000,2018-11-21T00:00:00Z,0.484297429322587,0.768983393786097
t,133,250,2018-11-21T01:00:00Z,-0.0594055250452732,0.606768488055884
t,133,300,2018-11-21T01:00:00Z,-0.272995139739725,0
t,131,600,2018-11-21T01:00:00Z,0.0070782268920163,0.482744978690639
t,131,550,2018-11-21T01:00:00Z,-0.15519912185704,0.177066011293362
t,131,650,2018-11-21T01:00:00Z,0.152420973411092,0.869776728687671
t,131,700,2018-11-21T01:00:00Z,-0.0570135517704799,0.981739957316645
t,131,750,2018-11-21T01:00:00Z,-0.0395613599369086,0.914859274650338
t,131,900,2018-11-21T01:00:00Z,0.775736041055465,1.36813865189364
t,131,800,2018-11-21T01:00:00Z,0.26221540006918,0.633037138227478
t,131,950,2018-11-21T01:00:00Z,-0.18798259124414,0.626366733602992
t,131,1000,2018-11-21T01:00:00Z,-0.251927332961976,0.787245254390657
t,131,250,2018-11-21T01:00:00Z,-0.0115567748955792,0.912456373097312
t,131,350,2018-11-21T01:00:00Z,-0.323434603481604,0.745958331170215
t,131,300,2018-11-21T01:00:00Z,-0.55574097801023,0.868460444914158
t,131,400,2018-11-21T01:00:00Z,-0.358421361863457,0.686509872409727
t,131,450,2018-11-21T01:00:00Z,-0.0972843630638807,0.867454490590602
t,131,500,2018-11-21T01:00:00Z,-0.0167044187914481,0.925504739181262
t,131,850,2018-11-21T01:00:00Z,1.04855616413981,0.55338094065117
u,233,250,2018-11-21T01:00:00Z,0.50976828358769,1.08023142705385
u,233,300,2018-11-21T01:00:00Z,2.11968001533656,0.163793691839069
u,231,600,2018-11-21T01:00:00Z,-0.432769846056893,0.814198483652922
u,231,550,2018-11-21T01:00:00Z,-0.767568255361757,1.3697496562152
u,231,650,2018-11-21T01:00:00Z,-0.144179919933231,0.230823724818267
u,231,700,2018-11-21T01:00:00Z,0.157204413175499,0.383231246965494
u,231,750,2018-11-21T01:00:00Z,0.876618487278158,0.566965123206132
u,231,900,2018-11-21T01:00:00Z,-0.344069014540423,1.33946013600093
u,231,800,2018-11-21T01:00:00Z,1.24084102069242,0.635860721866206
u,231,950,2018-11-21T01:00:00Z,0.00936411316745255,0.71219509893965
u,231,1000,2018-11-21T01:00:00Z,-1.03303742808441,0.533255454945399
u,231,250,2018-11-21T01:00:00Z,-0.105247876118925,1.5389197411638
u,231,350,2018-11-21T01:00:00Z,0.331147598178292,0.495975544888893
u,231,300,2018-11-21T01:00:00Z,0.115890023706313,0.389866379367624
u,231,400,2018-11-21T01:00:00Z,0.282754406445646,0.229335421112759
u,231,450,2018-11-21T01:00:00Z,0.148484031385708,0.328219162629016
u,231,500,2018-11-21T01:00:00Z,0.457915995406213,0.464138890398523
u,231,850,2018-11-21T01:00:00Z,1.07403681156271,0.697345791105538
v,233,250,2018-11-21T01:00:00Z,0.694402786265416,0.657332316852464
v,233,300,2018-11-21T01:00:00Z,1.18361757812337,0.309564063015547
v,231,600,2018-11-21T01:00:00Z,0.535908564594499,0.683998504725646
v,231,550,2018-11-21T01:00:00Z,-0.051022074748575,0.264334411462249
v,231,650,2018-11-21T01:00:00Z,0.689561357490501,0.684650861046563
v,231,700,2018-11-21T01:00:00Z,0.425510153794309,0.781394895184962
v,231,750,2018-11-21T01:00:00Z,-0.353891594543661,0.700247539599379
v,231,900,2018-11-21T01:00:00Z,0.00239706417744071,1.10035409797718
v,231,800,2018-11-21T01:00:00Z,-0.471285309820183,0.617821317881669
v,231,950,2018-11-21T01:00:00Z,-0.853897016455137,0.867217114406653
v,231,1000,2018-11-21T01:00:00Z,-0.0841951979028766,1.08476507415257
v,231,250,2018-11-21T01:00:00Z,0.980725076748065,0.535965891627394
v,231,350,2018-11-21T01:00:00Z,0.806150232223506,0.280267309166985
v,231,300,2018-11-21T01:00:00Z,0.683436449997917,0.240736856830312
v,231,400,2018-11-21T01:00:00Z,0.822405518681512,0.28923541931553
v,231,450,2018-11-21T01:00:00Z,1.15655263823281,0.333732885667275
v,231,500,2018-11-21T01:00:00Z,1.60594026379121,0.429372859758935
v,231,850,2018-11-21T01:00:00Z,-0.383776768951577,0.74873360080548
t,133,250,2018-11-21T02:00:00Z,-0.478012070063496,0.637283248091892
t,133,300,2018-11-21T02:00:00Z,0.371485535954299,0.633790639114216
t,131,200,2018-11-21T02:00:00Z,-0.970512066769463,0.417385481516844
t,131,250,2018-11-21T02:00:00Z,-0.28558431445625,0.664498743598139
t,131,300,2018-11-21T02:00:00Z,0.179702464545512,0.925495250652375
t,131,350,2018-11-21T02:00:00Z,0.0782544985316288,0.920211082074807
t,131,400,2018-11-21T02:00:00Z,0.0971141974609917,1.06319861382667
t,131,450,2018-11-21T02:00:00Z,0.302658683716697,1.01301691907037
t,131,500,2018-11-21T02:00:00Z,0.291993831487811,0.932254104514789
t,131,550,2018-11-21T02:00:00Z,1.62118247615266,0.329121906088729
t,131,950,2018-11-21T02:00:00Z,0.92084079568775,0.255581243921949
t,131,900,2018-11-21T02:00:00Z,0.570449210571209,0.401410941187515
t,131,800,2018-11-21T02:00:00Z,0.08858890400976,0.983600885115982
t,131,750,2018-11-21T02:00:00Z,-0.0210130058427293,1.00238745363474
t,131,700,2018-11-21T02:00:00Z,-0.164150135599527,0.909307984730858
t,131,650,2018-11-21T02:00:00Z,-1.26375010625127,1.08918120986333
t,131,600,2018-11-21T02:00:00Z,-0.283331801159676,0.246458093289256
u,233,250,2018-11-21T02:00:00Z,0.560524801843564,0.881685192888676
u,233,300,2018-11-21T02:00:00Z,-0.153542292159478,0.429861349321188
u,231,200,2018-11-21T02:00:00Z,-1.17252504547871,0.789920698329977
u,231,250,2018-11-21T02:00:00Z,-0.493681638322637,0.484643621362489
u,231,300,2018-11-21T02:00:00Z,0.236157850266032,0.325398299617064
u,231,350,2018-11-21T02:00:00Z,0.356943498707718,0.699372405610103
u,231,400,2018-11-21T02:00:00Z,0.450661797745467,0.411910653409147
u,231,450,2018-11-21T02:00:00Z,1.23841817169354,0.433102847752208
u,231,500,2018-11-21T02:00:00Z,1.51989827532168,0.481574985750378
u,231,550,2018-11-21T02:00:00Z,0.47660894669738,0.294651183714046
u,231,950,2018-11-21T02:00:00Z,-0.057680989473073,0.65063638430829
u,231,900,2018-11-21T02:00:00Z,0.00369005560064005,0.520761859574779
u,231,800,2018-11-21T02:00:00Z,0.286517564034841,0.714263476156231
u,231,750,2018-11-21T02:00:00Z,-0.0225864209520297,0.786747669729242
u,231,700,2018-11-21T02:00:00Z,-0.933063928735168,0.789473386421641
u,231,650,2018-11-21T02:00:00Z,-1.18061973744685,0.707565415027539
u,231,600,2018-11-21T02:00:00Z,1.99986281104869,0.48240128251367
v,233,250,2018-11-21T02:00:00Z,0.0703129535918828,1.14821545916683
v,233,300,2018-11-21T02:00:00Z,-0.709366398604409,0.806261051532236
v,231,200,2018-11-21T02:00:00Z,0.781348506161439,0.661697891848463
v,231,250,2018-11-21T02:00:00Z,0.146677856152454,0.570961311084616
v,231,300,2018-11-21T02:00:00Z,0.818280414752315,0.333811119698322
v,231,350,2018-11-21T02:00:00Z,0.496121431906768,0.347773745642757
v,231,400,2018-11-21T02:00:00Z,1.08327145860722,0.32362120186696
v,231,450,2018-11-21T02:00:00Z,0.648210262369521,0.30984396450563
v,231,500,2018-11-21T02:00:00Z,0.342519398467424,0.466359544873818
v,231,550,2018-11-21T02:00:00Z,-0.218956434402044,0.443166387675266
v,231,950,2018-11-21T02:00:00Z,-0.140849549667195,0.222170764166692
v,231,900,2018-11-21T02:00:00Z,-0.753097646100543,0.247429264756512
v,231,800,2018-11-21T02:00:00Z,0.11718019280808,0.397701445291912
v,231,750,2018-11-21T02:00:00Z,0.583501527294211,0.355478214832488
v,231,700,2018-11-21T02:00:00Z,0.837693781659548,0.379776514005469
v,231,650,2018-11-21T02:00:00Z,0.972557210557678,0.492446512348271
v,231,600,2018-11-21T02:00:00Z,0.274363727428044,0.399253429700073
t,133,250,2018-11-21T03:00:00Z,-0.225924297724915,0.696657001201165
t,131,200,2018-11-21T03:00:00Z,-1.35693627231291,0.491276237855531
t,131,250,2018-11-21T03:00:00Z,0.0608629016333387,0.837533708307397
t,131,300,2018-11-21T03:00:00Z,0.182025590351332,0.669530814261175
t,131,350,2018-11-21T03:00:00Z,0.763501734639531,0.422674018903474
t,131,400,2018-11-21T03:00:00Z,0.0706439091643867,0.899285632599134
t,131,750,2018-11-21T03:00:00Z,0.361763103638062,0.450643238077168
t,131,700,2018-11-21T03:00:00Z,0.0297375410061538,0.702947853781927
t,131,600,2018-11-21T03:00:00Z,-0.991484196135939,0.484194892661382
t,133,300,2018-11-21T03:00:00Z,-0.221757348806363,1.00889334567155
t,131,450,2018-11-21T03:00:00Z,0.943939318110773,0.581953940705979
t,131,1000,2018-11-21T03:00:00Z,0.588421410463481,0.49712974368281
t,131,950,2018-11-21T03:00:00Z,0.704490900350316,0.500319878196707
t,131,900,2018-11-21T03:00:00Z,0.940979689328335,0.387658920791271
t,131,850,2018-11-21T03:00:00Z,0.54280893537039,0.481109704985531
t,131,800,2018-11-21T03:00:00Z,0.112395169975815,0.637790036304356
t,131,500,2018-11-21T03:00:00Z,-1.80421714217977,0.59989190543702
t,131,550,2018-11-21T03:00:00Z,-1.22263546083502,0.268311014235424
t,131,650,2018-11-21T03:00:00Z,-0.72275733336224,0.378867621499329
u,233,250,2018-11-21T03:00:00Z,0.694245291501503,1.02009580328797
u,231,200,2018-11-21T03:00:00Z,-0.9985801789427,1.23141103959014
u,231,250,2018-11-21T03:00:00Z,-2.67370744016938,0.57030769028796
u,231,300,2018-11-21T03:00:00Z,-0.710510507650221,0.394730991653708
u,231,350,2018-11-21T03:00:00Z,0.582535234016828,0.315042916375535
u,231,400,2018-11-21T03:00:00Z,0.573255523390225,0.29452285653024
u,231,750,2018-11-21T03:00:00Z,0.787102919585847,0.228308926951864
u,231,700,2018-11-21T03:00:00Z,0.691663008679145,0.671900878399343
u,231,600,2018-11-21T03:00:00Z,1.08836554936823,0.815181978591405
u,233,300,2018-11-21T03:00:00Z,-0.67588649935003,0.891801283666902
u,231,450,2018-11-21T03:00:00Z,-0.0288770047323211,0.631117518110124
u,231,1000,2018-11-21T03:00:00Z,-0.806912492089347,0.509936182377887
u,231,950,2018-11-21T03:00:00Z,-0.0929172276146766,0.575849377413261
u,231,900,2018-11-21T03:00:00Z,0.638828430057487,0.585318106789994
u,231,850,2018-11-21T03:00:00Z,1.19496879737855,0.427361476909379
u,231,800,2018-11-21T03:00:00Z,1.27138992568652,0.36783599048823
u,231,500,2018-11-21T03:00:00Z,1.28233618789344,0.236729520655525
u,231,550,2018-11-21T03:00:00Z,1.06729343174463,0.229599771911899
u,231,650,2018-11-21T03:00:00Z,0.188634805035486,0.320188419411685
v,233,250,2018-11-21T03:00:00Z,0.215251159567587,0.920073684643139
v,231,200,2018-11-21T03:00:00Z,-0.10099583939383,0.967091431073877
v,231,250,2018-11-21T03:00:00Z,-0.111228807114754,0.48995828880048
v,231,300,2018-11-21T03:00:00Z,-0.693417586208531,0.306008051549422
v,231,350,2018-11-21T03:00:00Z,-0.668348370201089,0.559174972701047
v,231,400,2018-11-21T03:00:00Z,1.07203276121335,0.500783606137904
v,231,750,2018-11-21T03:00:00Z,-0.455078595332907,0.240147250580619
v,231,700,2018-11-21T03:00:00Z,-0.15944638106297,0.373772118743683
v,231,600,2018-11-21T03:00:00Z,0.209173207038728,0.640985638448624
v,233,300,2018-11-21T03:00:00Z,2.07094839869064,0.707002567699241
v,231,450,2018-11-21T03:00:00Z,1.25594661412085,0.437259504717668
v,231,1000,2018-11-21T03:00:00Z,-0.858365702466783,1.40764056918971
v,231,950,2018-11-21T03:00:00Z,-1.75639316807256,0.594099943383559
v,231,900,2018-11-21T03:00:00Z,-0.523652245200315,0.340816627740377
v,231,850,2018-11-21T03:00:00Z,-0.391535691705031,0.393685377604652
v,231,800,2018-11-21T03:00:00Z,-0.965183976658819,0.404241754309375
v,231,500,2018-11-21T03:00:00Z,1.18257714580204,0.354079764666691
v,231,550,2018-11-21T03:00:00Z,0.717963082111223,0.330656255408034
v,231,650,2018-11-21T03:00:00Z,0.594153963846986,0.211469125451857
t,133,250,2018-11-21T04:00:00Z,0.223262319775907,0.561446445613252
t,131,200,2018-11-21T04:00:00Z,-1.98812009036559,0.232810283274774
u,233,250,2018-11-21T04:00:00Z,0.105848186139781,1.19989273499619
u,231,200,2018-11-21T04:00:00Z,-0.156944308135878,0.593778604328486
v,233,250,2018-11-21T04:00:00Z,-0.380617603346403,0.747781183438349
v,231,200,2018-11-21T04:00:00Z,0.32674395439478,0.50858246939972
t,133,450,2018-11-21T05:00:00Z,-0.386489735341778,0.358214398456147
t,133,750,2018-11-21T05:00:00Z,1.43079552153067,0.322062595656459
t,133,400,2018-11-21T05:00:00Z,-0.704615072356569,0.182940051367834
u,233,450,2018-11-21T05:00:00Z,0.940862058152128,0.160494132552015
u,233,750,2018-11-21T05:00:00Z,-0.830630490006561,0.300671212077969
u,233,400,2018-11-21T05:00:00Z,-0.856645197291715,0.531644860027344
v,233,450,2018-11-21T05:00:00Z,1.84913711250287,0.223572118608078
v,233,750,2018-11-21T05:00:00Z,0.045892633556534,0.192331379062582
v,233,400,2018-11-21T05:00:00Z,0.044726954953955,0.240076616510345
t,131,250,2018-11-21T06:00:00Z,-0.330090758231848,0.194319930807444
u,231,250,2018-11-21T06:00:00Z,-0.381665777895284,0.297938620163883
v,231,250,2018-11-21T06:00:00Z,-1.11753442897139,0.4250914905259
t,133,350,2018-11-21T07:00:00Z,1.41958593708414,0.328062783382327
t,133,650,2018-11-21T07:00:00Z,1.34129445431555,0
t,133,600,2018-11-21T07:00:00Z,0.42316021744836,0.354955037090661
t,133,550,2018-11-21T07:00:00Z,-0.0912314396142831,0.162125725287008
t,133,400,2018-11-21T07:00:00Z,0.965139564451205,0.217494353232523
t,133,500,2018-11-21T07:00:00Z,0.299621409364747,0.360788578929387
t,133,450,2018-11-21T07:00:00Z,1.94978364023846,0.188732194575687
t,133,750,2018-11-21T07:00:00Z,1.07969272488052,1.51553625438598
t,133,700,2018-11-21T07:00:00Z,1.95155908639244,0.218365170378565
t,133,200,2018-11-21T07:00:00Z,1.19308103409946,0.683857107904585
t,133,950,2018-11-21T07:00:00Z,-0.520561537807178,1.09870948006941
t,133,900,2018-11-21T07:00:00Z,0.150580491660304,0.591322849163061
t,133,850,2018-11-21T07:00:00Z,-0.0956679367052407,0.406057546529234
t,133,800,2018-11-21T07:00:00Z,-0.253505071966883,0.465976788883782
t,131,250,2018-11-21T07:00:00Z,-0.25999590340909,0.345171780329668
t,131,350,2018-11-21T07:00:00Z,0.818072516199683,0.809651290442398
t,131,750,2018-11-21T07:00:00Z,-0.838914787010038,1.00650077276071
t,131,650,2018-11-21T07:00:00Z,-1.09490563790114,0.43592575806858
t,131,850,2018-11-21T07:00:00Z,0.463218608765483,0.411500521383604
t,131,800,2018-11-21T07:00:00Z,-0.721536601674915,0.565522801865522
t,131,950,2018-11-21T07:00:00Z,0.70736088231242,0.23785861208712
t,131,1000,2018-11-21T07:00:00Z,0.333727585440796,0.260317856247197
u,233,350,2018-11-21T07:00:00Z,-0.935685847268095,0.431084517547222
u,233,650,2018-11-21T07:00:00Z,-0.159720217520447,0.219950952636911
u,233,600,2018-11-21T07:00:00Z,-0.253764571381406,0.19121718460265
u,233,550,2018-11-21T07:00:00Z,0.228150308604091,0.299077696434934
u,233,400,2018-11-21T07:00:00Z,-0.784832787979068,0.176083092856705
u,233,500,2018-11-21T07:00:00Z,0.449665000545311,0.113917916613218
u,233,450,2018-11-21T07:00:00Z,0.424986776039363,0.811465985948161
u,233,750,2018-11-21T07:00:00Z,-0.410023076028246,0.968752322920417
u,233,700,2018-11-21T07:00:00Z,-0.725243991225375,0.478209987601914
u,233,200,2018-11-21T07:00:00Z,-1.6668622158763,0.884423478028336
u,233,950,2018-11-21T07:00:00Z,-0.0497631169716566,0.319445939510765
u,233,900,2018-11-21T07:00:00Z,0.0775653682401182,0.228938128417193
u,233,850,2018-11-21T07:00:00Z,-0.239875288441741,0.235507847156635
u,233,800,2018-11-21T07:00:00Z,-0.0208289893958254,0.167610498397789
u,231,250,2018-11-21T07:00:00Z,0.347545734648377,0.588157666602177
u,231,350,2018-11-21T07:00:00Z,0.546597534412452,0.344281128383961
u,231,750,2018-11-21T07:00:00Z,0.553123068335217,0.356050389033307
u,231,650,2018-11-21T07:00:00Z,1.17670293828868,0.257916218841058
u,231,850,2018-11-21T07:00:00Z,0.906804852429812,0.29315119042576
u,231,800,2018-11-21T07:00:00Z,1.59917397904932,0.398036660849507
u,231,950,2018-11-21T07:00:00Z,0.23983340873272,0.400626657441138
u,231,1000,2018-11-21T07:00:00Z,-0.250628508324111,0.980572903846435
v,233,350,2018-11-21T07:00:00Z,1.56955913161222,0.206523876201244
v,233,650,2018-11-21T07:00:00Z,-0.406590619156695,0.107642205505866
v,233,600,2018-11-21T07:00:00Z,-0.668387558020513,0.147021548308595
v,233,550,2018-11-21T07:00:00Z,-0.736599705839526,0.162215118023648
v,233,400,2018-11-21T07:00:00Z,1.64107112562456,0.512077351467207
v,233,500,2018-11-21T07:00:00Z,-0.254537669156537,0.140381919563268
v,233,450,2018-11-21T07:00:00Z,0.120017047164084,0.431582786322052
v,233,750,2018-11-21T07:00:00Z,-0.898523632913525,0.217427289180158
v,233,700,2018-11-21T07:00:00Z,-0.413857922815509,0.119037628647196
v,233,200,2018-11-21T07:00:00Z,2.46864362556016,0.576731501699685
v,233,950,2018-11-21T07:00:00Z,-0.284805820864227,0.162764564412299
v,233,900,2018-11-21T07:00:00Z,1.00186260971982,0.354374142382575
v,233,850,2018-11-21T07:00:00Z,0.259890689107432,0.193724416262084
v,233,800,2018-11-21T07:00:00Z,-0.566869598583868,0.190387102787417
v,231,250,2018-11-21T07:00:00Z,0.0391326454965962,0.655753541768002
v,231,350,2018-11-21T07:00:00Z,-0.416333461378514,0.23073716579477
v,231,750,2018-11-21T07:00:00Z,0.865984304695786,0.185771773476518
v,231,650,2018-11-21T07:00:00Z,1.61989818614336,0.192471313643952
v,231,850,2018-11-21T07:00:00Z,-0.239944321676449,0.156751597951699
v,231,800,2018-11-21T07:00:00Z,0.680105265814765,0.207887803946252
v,231,950,2018-11-21T07:00:00Z,-1.73719554753841,0.706803608317449
v,231,1000,2018-11-21T07:00:00Z,0.0599591873517908,1.01309524111219
t,133,200,2018-11-21T08:00:00Z,1.34684134141064,0.65544473740767
t,130,400,2018-11-21T08:00:00Z,-0.953613201966008,0
t,131,250,2018-11-21T08:00:00Z,-0.870438061290442,0.659081801493379
t,131,300,2018-11-21T08:00:00Z,-0.50603034299407,0.863856800372919
t,131,350,2018-11-21T08:00:00Z,-0.541785228828576,0.66137001610431
t,131,400,2018-11-21T08:00:00Z,0.00752953236992348,0.774830811658062
t,131,450,2018-11-21T08:00:00Z,0.567450717053686,0.83218715535932
t,131,500,2018-11-21T08:00:00Z,-0.245098191016053,1.35501195407728
t,131,550,2018-11-21T08:00:00Z,-0.904039637975515,0.854051214521014
t,131,600,2018-11-21T08:00:00Z,-0.377647706371761,0.867969854515476
t,131,700,2018-11-21T08:00:00Z,0.0602802083927916,0.575356224212979
t,131,750,2018-11-21T08:00:00Z,0.349131522535601,0.504777083336536
t,131,900,2018-11-21T08:00:00Z,1.02102272895862,0.341630590949446
t,131,950,2018-11-21T08:00:00Z,0.856906232205412,0.293024165225533
t,133,450,2018-11-21T08:00:00Z,1.06113694042609,0.41784606335465
t,133,250,2018-11-21T08:00:00Z,-1.17284330332437,0.329980502954461
t,133,700,2018-11-21T08:00:00Z,2.36892795984431,0.383540781294662
t,133,950,2018-11-21T08:00:00Z,1.31828356875552,0.435347708489439
t,131,1000,2018-11-21T08:00:00Z,0.808717210480117,0.30541681075705
t,131,650,2018-11-21T08:00:00Z,-0.620302572508852,0.388763381906242
t,131,800,2018-11-21T08:00:00Z,0.405038632597473,0.265702294254184
u,233,200,2018-11-21T08:00:00Z,-0.922595751106421,0.64890624211759
u,230,400,2018-11-21T08:00:00Z,-0.359898234833889,0.208252882853765
u,231,250,2018-11-21T08:00:00Z,0.503139441147929,0.860037949256556
u,231,300,2018-11-21T08:00:00Z,0.250239065006945,0.943435756293215
